,run,iter,returns,WIS
0,dqn,40,384.5472440944882,0.0015831999820637354
1,dqn,80,839.0339425587467,0.36234100313579254
2,dqn,120,777.4509803921569,1.3750261028206864e-06
3,dqn,160,988.9855072463768,1.009409426366475e-05
4,dqn,200,1583.00395256917,0.7388271072315903
5,dqn,240,1139.8305084745762,0.0005336694601265928
6,dqn,280,1722.1238938053098,0.09360725220075143
7,dqn,320,2708.035714285714,0.04449304810458061
8,dqn,360,2922.8395061728397,0.00045140373875557377
9,dqn,400,3490.909090909091,0.3548339463958202
10,dqn,440,3902.755905511811,0.0002743709958758088
11,dqn,480,4457.203389830508,0.0016244842643012456
12,dqn,520,4904.587155963302,2.2771061157642613e-07
13,dqn,560,5366.509433962264,0.006147335700684717
14,dqn,600,5295.2830188679245,2.93858801854279e-05
15,dqn,640,6084.831460674157,7.341660080502777e-07
16,dqn,680,6398.275862068966,0.00047522125784407
17,dqn,720,5277.102803738318,0.0010937607086212054
18,dqn,760,5898.913043478261,0.18697703572830968
19,dqn,800,5192.233009708738,0.49817920600385235
20,dqn,840,4739.639639639639,0.0010387396570953125
21,dqn,880,5057.547169811321,9.132240086076379e-08
22,dqn,920,5047.706422018348,0.10939337630784347
23,dqn,960,3791.3533834586465,0.2403691382350391
24,dqn,1000,4110.887096774193,0.15630204147408636
25,dqn,1040,4341.869918699187,0.0010833463650664862
26,dqn,1080,4045.0,0.09178351992765994
27,dqn,1120,3440.217391304348,0.3026106592213248
28,dqn,1160,3902.734375,0.00014584627740645036
29,dqn,1200,3163.175675675676,2.093275271963377e-05
30,dqn,1240,2606.686046511628,0.0001736980581997341
31,dqn,1280,2662.0481927710844,0.12201581896955656
32,dqn,1320,1903.1553398058252,0.026284061072712344
33,dqn,1360,2724.1176470588234,0.15429570171289492
34,dqn,1400,2529.8342541436464,0.17900580669651994
35,dqn,1440,2152.8205128205127,0.10330185466831845
36,dqn,1480,2148.4924623115576,0.000923860453212556
37,dqn,1520,2063.8755980861242,0.11147941596212484
38,dqn,1560,2001.4285714285713,0.0010054780495201635
39,dqn,1600,1919.9052132701422,0.17417550194964163
40,dqn,1640,2043.8423645320197,0.0003639288475022243
41,dqn,1680,1896.7441860465117,9.145228228220569e-05
42,dqn,1720,1966.9082125603866,0.24177168774189084
43,dqn,1760,1773.4513274336284,2.022990075970346e-05
44,dqn,1800,2176.4248704663214,0.16436879501989518
45,dqn,1840,1853.6036036036037,0.10195583191603473
46,dqn,1880,1945.7142857142858,0.23748994149891334
47,dqn,1920,1617.0781893004116,5.6535994179685537e-05
48,dqn,1960,1821.4932126696833,0.07858252676435051
49,dqn,2000,2080.940594059406,0.4030666854938154
50,ddqn_SArch,40,1193.7716262975778,0.0002977719045469578
51,ddqn_SArch,80,4271.212121212121,0.2425960886475761
