,run,iter,returns,WIS
0,dqn,40,-20.98709677419355,-2.0479295486881472e-132
1,dqn,80,-20.88198757763975,-9.003037502438604e-110
2,dqn,120,-17.756756756756758,-8.06827521472531e-110
3,dqn,160,-14.23076923076923,-3.504134141319965e-125
4,dqn,200,-12.145454545454545,-2.278544613949549e-118
5,dqn,240,-4.184210526315789,-1.1148498355055588e-126
6,dqn,280,2.975609756097561,-1.835251970586984e-130
7,dqn,320,-7.9,-4.895420145542441e-124
8,dqn,360,-3.1714285714285713,-1.2221686565855373e-120
9,dqn,400,-1.6578947368421053,-3.613988758765007e-130
10,dqn,440,2.484848484848485,-8.440682685701015e-115
11,dqn,480,3.411764705882353,-1.460264866413488e-135
12,dqn,520,2.870967741935484,-5.834831345122764e-117
13,dqn,560,4.741935483870968,-2.969027339137441e-130
14,dqn,600,4.645161290322581,-2.7759748519454254e-122
15,dqn,640,4.774193548387097,-1.0125060322198379e-125
16,dqn,680,10.472222222222221,-4.841110777663379e-105
17,dqn,720,14.822222222222223,-2.535800923109452e-124
18,dqn,760,9.96875,-8.239594497703822e-120
19,dqn,800,14.857142857142858,-1.2018767283000112e-119
20,dqn,840,13.447368421052632,-5.355961015426711e-122
21,dqn,880,14.921052631578947,-5.811649831723053e-113
22,dqn,920,10.085714285714285,-1.6486401985721973e-127
23,dqn,960,11.833333333333334,-2.2559493063864855e-109
24,dqn,1000,15.714285714285714,-2.0443549591498226e-96
25,dqn,1040,11.17142857142857,-2.0423087063719987e-120
26,dqn,1080,14.095238095238095,-1.3860743365412801e-114
27,dqn,1120,14.682926829268293,-1.257271629622913e-113
28,dqn,1160,12.567567567567568,-1.252608653009503e-119
29,dqn,1200,15.642857142857142,-7.553768665647521e-119
30,dqn,1240,15.0,-8.787939387095818e-117
31,dqn,1280,12.135135135135135,-4.484547698047921e-123
32,dqn,1320,14.75609756097561,-3.6251800480922827e-121
33,dqn,1360,11.394736842105264,-2.340547359245318e-112
34,dqn,1400,12.842105263157896,-4.360202444858522e-109
35,dqn,1440,15.909090909090908,-1.6574320189917368e-122
36,dqn,1480,14.976190476190476,-1.8657536107990668e-102
37,dqn,1520,12.384615384615385,-2.2026233963487124e-128
38,dqn,1560,15.261904761904763,-8.380279816929942e-76
39,dqn,1600,15.75,-7.159554728521805e-108
40,dqn,1640,11.973684210526315,-1.1535708616624721e-80
41,dqn,1680,12.052631578947368,-6.989907766114723e-115
42,dqn,1720,11.947368421052632,-8.257862147335487e-110
43,dqn,1760,14.704545454545455,-1.4571637912255582e-128
44,dqn,1800,12.256410256410257,-3.047539726144077e-118
45,dqn,1840,15.113636363636363,-7.593892031552634e-118
46,dqn,1880,12.368421052631579,-4.7831223283523454e-88
47,dqn,1920,14.44186046511628,-2.963487162912103e-106
48,dqn,1960,9.857142857142858,-9.002867557931639e-114
49,dqn,2000,13.767441860465116,-1.479185267487005e-80
