,run,iter,returns,WIS
35,dqn,1440,301.0989010989011,4.4289899212623175e-174
36,dqn,1480,244.56521739130434,1.6400518580342681e-142
37,dqn,1520,220.0,1.0645533904827798e-166
38,dqn,1560,341.46666666666664,2.965409647636627e-164
39,dqn,1600,129.35185185185185,1.5417258386253885e-180
40,dqn,1640,184.08376963350784,5.1066539334692036e-163
41,dqn,1680,37.55555555555556,3.248518048964638e-174
42,dqn,1720,27.537688442211056,2.4266771343080604e-170
43,dqn,1760,16.23931623931624,3.492600455959477e-174
44,dqn,1800,25.964912280701753,5.1311195090670584e-170
45,dqn,1840,45.57377049180328,3.782865914026647e-166
46,dqn,1880,9.577464788732394,2.8200358925848816e-183
47,dqn,1920,39.19642857142857,4.1295286958683114e-175
48,dqn,1960,32.916666666666664,2.573116486753511e-179
49,dqn,2000,64.0909090909091,3.589712181219404e-136
50,ddqn_SArch,40,456.75126903553297,1.7004795776856239e-106
51,ddqn_SArch,80,868.5714285714286,1.5621300400133208e-167
52,ddqn_SArch,120,2837.3333333333335,4.416716923259087e-86
53,ddqn_SArch,160,3109.4736842105262,1.4740070547206688e-155
54,ddqn_SArch,200,3084.2105263157896,6.588317992391836e-151
55,ddqn_SArch,240,3085.818181818182,2.986829297725953e-174
56,ddqn_SArch,280,2924.3859649122805,1.4456769692969936e-145
57,ddqn_SArch,320,7813.90243902439,1.1534357982735394e-159
58,ddqn_SArch,360,7337.142857142857,9.43523162363739e-187
59,ddqn_SArch,400,11634.117647058823,5.990108174425926e-156
60,ddqn_SArch,440,6135.31914893617,5.051988905033525e-170
61,ddqn_SArch,480,5568.125,6.180072874535755e-183
62,ddqn_SArch,520,6838.717948717948,1.8221759977371858e-167
63,ddqn_SArch,560,5889.615384615385,1.332696079755445e-169
64,ddqn_SArch,600,8395.333333333334,6.577625797478134e-158
65,ddqn_SArch,640,6679.2307692307695,3.7613142570889805e-174
66,ddqn_SArch,680,8475.208333333334,4.922175163616494e-141
67,ddqn_SArch,720,7391.764705882353,1.9579141143412524e-170
68,ddqn_SArch,760,8011.521739130435,5.412842147015462e-170
69,ddqn_SArch,800,5970.357142857143,1.1617031084332378e-182
70,ddqn_SArch,840,8982.978723404256,2.552074867213842e-165
71,ddqn_SArch,880,5851.851851851852,1.3406285854459618e-163
72,ddqn_SArch,920,7646.122448979592,4.8202504880177903e-178
73,ddqn_SArch,960,5528.9655172413795,3.683682522525156e-154
74,ddqn_SArch,1000,5901.379310344828,6.50107271925093e-174
75,ddqn_SArch,1040,7072.156862745098,1.4031677859226598e-140
76,ddqn_SArch,1080,4672.058823529412,8.966892073775503e-165
77,ddqn_SArch,1120,6193.035714285715,1.0288599972460155e-157
78,ddqn_SArch,1160,6337.636363636364,1.1935626673078895e-133
79,ddqn_SArch,1200,6889.6,2.0606777290178514e-168
80,ddqn_SArch,1240,5066.09375,2.7410681829959605e-183
81,ddqn_SArch,1280,7755.208333333333,8.823449012635261e-166
82,ddqn_SArch,1320,3362.3809523809523,1.869485776917969e-143
83,ddqn_SArch,1360,5320.3448275862065,2.1568101975895404e-140
84,ddqn_SArch,1400,4814.923076923077,5.92185460764779e-162
85,ddqn_SArch,1440,6893.673469387755,1.7534441381023059e-133
86,ddqn_SArch,1480,4726.197183098591,4.506980136158306e-174
87,ddqn_SArch,1520,5514.032258064516,2.642009316978408e-161
88,ddqn_SArch,1560,6904.705882352941,2.93875098926055e-162
89,ddqn_SArch,1600,5234.918032786885,1.0969864231046086e-126
90,ddqn_SArch,1640,4175.714285714285,7.264753130465471e-164
91,ddqn_SArch,1680,4498.0,1.5489115554676356e-147
92,ddqn_SArch,1720,8676.190476190477,7.828843779623293e-174
93,ddqn_SArch,1760,8721.111111111111,1.7629747740826658e-127
94,ddqn_SArch,1800,8046.595744680851,1.6050067189007952e-153
95,ddqn_SArch,1840,8060.63829787234,1.7828670670270035e-166
96,ddqn_SArch,1880,7455.102040816327,5.303758639601286e-174
97,ddqn_SArch,1920,6566.153846153846,7.3017691660412025e-96
98,ddqn_SArch,1960,4672.727272727273,1.0247313924925273e-169
99,ddqn_SArch,2000,5604.642857142857,2.5562540781974852e-160
