,run,iter,returns,SBV,MSE,EMSBE,improve
0,dqn,40,494.8888888888889,0.06671478599309921,0.018125759437680244,0.07935714796697094,0.7715926050514779
1,dqn,80,586.7692307692307,0.0634530708193779,0.021357588469982147,0.07572808739349286,0.717970053053032
2,dqn,120,842.9702970297029,0.06651166081428528,0.023800484836101532,0.08313652441226112,0.7137180679086532
3,dqn,160,1504.878048780488,0.06140785291790962,0.025969842448830605,0.07765165807342017,0.6655597176781989
4,dqn,200,2248.955223880597,0.06175487861037254,0.025510594248771667,0.07619857820802735,0.6652090518129354
5,dqn,240,2276.231884057971,0.05794466286897659,0.025110477581620216,0.07200297061826294,0.6512577555341702
6,dqn,280,2438.805970149254,0.05338618904352188,0.027562236413359642,0.0693112313979846,0.6023409791250501
7,dqn,320,1609.6470588235295,0.050191719084978104,0.02889765240252018,0.06694566147650957,0.5683416704656803
8,dqn,360,2269.3150684931506,0.045138195157051086,0.028585514053702354,0.061045649402699693,0.5317354416998277
9,dqn,400,1942.469135802469,0.04493938013911247,0.03342016413807869,0.06474541665394763,0.483821931107443
10,dqn,440,2370.2631578947367,0.04342097416520119,0.03404790908098221,0.06336073022364504,0.46263389072690697
11,dqn,480,2977.313432835821,0.04623493179678917,0.03568506985902786,0.06714001252003321,0.4684977181322365
12,dqn,520,2807.123287671233,0.04743470624089241,0.03920746222138405,0.07033550930421832,0.44256517640610005
13,dqn,560,4411.428571428572,0.04779669642448425,0.038838718086481094,0.06963278247650698,0.44223515555213266
14,dqn,600,3817.5862068965516,0.044960327446460724,0.036427341401576996,0.06703948804777039,0.4566285861905758
15,dqn,640,3700.967741935484,0.048999153077602386,0.04381038248538971,0.07476456698060938,0.4140221196392111
16,dqn,680,4461.111111111111,0.05041904374957085,0.043740928173065186,0.0778210094502297,0.43792905692080975
17,dqn,720,3114.0298507462685,0.04659875109791756,0.040101561695337296,0.07035455917284504,0.4300076332392768
18,dqn,760,3991.0344827586205,0.040877580642700195,0.04029397293925285,0.06340294034389589,0.3644778503851809
19,dqn,800,2595.5555555555557,0.046427562832832336,0.043797872960567474,0.06943091611869372,0.3691877421623816
20,dqn,840,1651.5116279069769,0.04902535304427147,0.04440975934267044,0.07096949817507034,0.37424160400403694
21,dqn,880,2923.1884057971015,0.050265900790691376,0.04749350622296333,0.07593160485760628,0.37452255471187
22,dqn,920,1246.9565217391305,0.045787230134010315,0.04138503223657608,0.06721165673694482,0.38425811465189474
23,dqn,960,1753.452380952381,0.05718971788883209,0.05194571986794472,0.08471540001701108,0.3868208158432366
24,dqn,1000,1673.4883720930231,0.04857883229851723,0.04812324419617653,0.07142332346024637,0.32622507796124145
25,dqn,1040,2104.358974358974,0.05201299116015434,0.05156009644269943,0.0768821365952735,0.32936181633290873
26,dqn,1080,1320.8080808080808,0.052285030484199524,0.04880016669631004,0.0748713231265885,0.34821284493929283
27,dqn,1120,1125.625,0.05449245125055313,0.05464768782258034,0.08314195820133642,0.3427182976584988
28,dqn,1160,887.2727272727273,0.05324429273605347,0.05226149037480354,0.0807801055495943,0.35304008308434287
29,dqn,1200,584.4230769230769,0.06677787750959396,0.06286097317934036,0.09647353040205943,0.3484122233594712
30,ddqn_SArch,40,456.75126903553297,0.04080795496702194,0.005952978041023016,0.045877921110105586,0.8702430734222666
31,ddqn_SArch,80,868.5714285714286,0.025060219690203667,0.008890525437891483,0.032218393028828445,0.7240543490193195
32,ddqn_SArch,120,2837.3333333333335,0.019526014104485512,0.011547975242137909,0.029712267510803986,0.6113398198929506
33,ddqn_SArch,160,3109.4736842105262,0.016313673928380013,0.012801879085600376,0.02676938962202666,0.5217717226146015
34,ddqn_SArch,200,3084.2105263157896,0.016394490376114845,0.014951203018426895,0.02851338096039458,0.4756425750003379
35,ddqn_SArch,240,3085.818181818182,0.015994803979992867,0.016900192946195602,0.028928673000900476,0.415797850607612
36,ddqn_SArch,280,2924.3859649122805,0.016078148037195206,0.019619416445493698,0.03075468065580524,0.3620673007446642
37,ddqn_SArch,320,7813.90243902439,0.01499258540570736,0.017765164375305176,0.027312133944703873,0.34955048143537537
38,ddqn_SArch,360,7337.142857142857,0.01599363051354885,0.018703246489167213,0.02877844837498252,0.35009538229913084
39,ddqn_SArch,400,11634.117647058823,0.014362325891852379,0.021340597420930862,0.029664302285364513,0.28059668433665874
40,ddqn_SArch,440,6135.31914893617,0.017723005264997482,0.02382059395313263,0.033023244677172124,0.27867191167925975
41,ddqn_SArch,480,5568.125,0.01911136321723461,0.026663266122341156,0.03563965418923658,0.2518651841915557
42,ddqn_SArch,520,6838.717948717948,0.017794793471693993,0.02808408811688423,0.03415302755069844,0.1776984317072674
43,ddqn_SArch,560,5889.615384615385,0.019532090052962303,0.029293127357959747,0.03642232663048702,0.1957370638305087
44,ddqn_SArch,600,8395.333333333334,0.019096888601779938,0.03087260201573372,0.037041647951975516,0.16654350649409455
45,ddqn_SArch,640,6679.2307692307695,0.021589534357190132,0.0336376316845417,0.03886329445010034,0.13446268103359782
46,ddqn_SArch,680,8475.208333333334,0.0215171929448843,0.034079935401678085,0.039217369868404524,0.13099895490098667
47,ddqn_SArch,720,7391.764705882353,0.023466013371944427,0.035097282379865646,0.04090721179202168,0.14202702060689387
