,run,iter,returns,EMSBE,targetVar
0,dqn,40,531.6666666666666,0.11671091174695322,4.427849279085394
1,dqn,80,449.7560975609756,0.12012730662460067,6.683810878816869
2,dqn,120,947.2641509433962,0.13030900459179293,7.993341576560903
3,dqn,160,798.503937007874,0.15269537983979745,8.805146849453097
4,dqn,200,2107.68115942029,0.13951902686537337,8.623457857198822
5,dqn,240,3551.5942028985505,0.12898012017647142,8.192468477955702
6,dqn,280,2132.9545454545455,0.13212591480226923,8.172850353476964
7,dqn,320,1021.7355371900826,0.12358950901011845,8.631833772998414
8,dqn,360,3910.169491525424,0.11089851553916194,8.501815339667077
9,dqn,400,3574.032258064516,0.12475149399699645,9.525763358293496
10,dqn,440,4723.773584905661,0.13451823468487148,9.972160977363908
11,dqn,480,3097.0,0.1258128032221383,9.905040582905206
12,dqn,520,2810.0,0.12152236730995203,9.658432495482593
13,dqn,560,3962.9508196721313,0.1293395859332381,9.450535175370229
14,dqn,600,4593.773584905661,0.11607911435135793,9.154761713606637
15,dqn,640,3220.9375,0.12444878330395161,9.804250251769458
16,dqn,680,4312.0,0.1192122906843085,9.568764754507832
17,dqn,720,4005.0819672131147,0.1150095576831554,9.314873258293018
18,dqn,760,3513.809523809524,0.13464896083043149,10.029217076733476
19,dqn,800,4153.050847457627,0.11797389577031467,10.070883737645351
20,dqn,840,3059.1428571428573,0.13399438769420494,10.548651412937472
21,dqn,880,2265.3947368421054,0.138391306297795,11.17611673796787
22,dqn,920,3319.5522388059703,0.12047191856375579,10.246679096746435
23,dqn,960,2352.5925925925926,0.1281955446120334,10.987373311732439
24,dqn,1000,2829.8571428571427,0.1406802917935416,10.766065643862117
25,dqn,1040,2611.4473684210525,0.1360872308345425,10.909633334081551
26,dqn,1080,2935.3424657534247,0.1439834892660462,11.837209781662912
27,dqn,1120,2210.4938271604938,0.1449803521480538,12.47684643029802
28,dqn,1160,1115.4901960784314,0.15445825077597375,13.060115350927187
29,dqn,1200,940.3389830508474,0.15645276157184518,14.250390286107365
30,dqn,1240,1146.6666666666667,0.1711140765393411,15.74464082038286
31,dqn,1280,654.8591549295775,0.19271270914485372,17.99340731519103
32,dqn,1320,852.578125,0.23830466772390946,21.89122840383408
33,dqn,1360,571.6447368421053,0.2529283096595636,27.12512976358971
34,dqn,1400,404.21965317919074,0.3225181883783776,35.241190095203606
35,dqn,1440,359.2391304347826,0.3959357185443639,46.81903701080923
36,dqn,1480,287.0899470899471,0.6377247122866795,73.5500664274666
37,dqn,1520,201.9047619047619,0.9234983036927762,109.58251983696249
38,dqn,1560,237.97979797979798,1.2501613876422166,169.04073354349111
39,dqn,1600,185.1231527093596,2.3333725584976426,277.79817392584863
40,dqn,1640,41.75084175084175,4.589777502510456,517.7671349367112
41,dqn,1680,25.714285714285715,7.538070454674419,957.6660026038467
42,dqn,1720,283.84,13.532430625356628,1505.0279312840942
43,dqn,1760,13.957703927492448,20.646222266053336,2708.8409628218305
44,dqn,1800,164.10596026490066,29.275946353488457,4114.193809630569
45,dqn,1840,213.33333333333334,47.62890689059683,6299.04380458051
46,dqn,1880,314.35114503816794,87.4234077222764,9751.219955202241
47,dqn,1920,250.05714285714285,134.83207745780098,16800.83227154636
48,dqn,1960,49.721115537848604,183.20606852818844,25566.184015306244
49,dqn,2000,268.99328859060404,285.4192379494204,36581.52893527155
50,ddqn_SArch,40,746.0,0.05217163604634158,0.3312140585941652
51,ddqn_SArch,80,686.5432098765432,0.037296720179082664,0.6335920401700507
52,ddqn_SArch,120,5005.185185185185,0.034920687840044394,0.9800451836928393
53,ddqn_SArch,160,17341.14285714286,0.03386245806023771,1.4594131718613597
54,ddqn_SArch,200,12979.23076923077,0.035391649036871455,1.732929992877715
55,ddqn_SArch,240,17700.967741935485,0.03982641104062286,2.166871500810959
56,ddqn_SArch,280,18013.333333333332,0.03927200749673404,2.3883962113479402
57,ddqn_SArch,320,22077.74193548387,0.042544521633832745,2.6687021791297876
58,ddqn_SArch,360,16190.57142857143,0.045174985775775764,3.1180873144961
59,ddqn_SArch,400,22364.41176470588,0.04849114244181396,3.4398244790377426
60,ddqn_SArch,440,29436.923076923078,0.05484056812651343,3.8911670470531083
61,ddqn_SArch,480,23340.0,0.05987271060926977,4.421253925588068
62,ddqn_SArch,520,20870.333333333332,0.05790093719766741,4.431924681347491
63,ddqn_SArch,560,10231.794871794871,0.06065499567524146,4.658916882369436
64,ddqn_SArch,600,3022.9411764705883,0.06391099378880889,4.796635275801036
65,ddqn_SArch,640,1407.857142857143,0.06859243864363627,5.183448457421712
66,ddqn_SArch,680,1388.103448275862,0.07168605380178028,5.188765963077091
67,ddqn_SArch,720,1613.75,0.06874340238332559,5.49041019673217
68,ddqn_SArch,760,1058.16,0.07205663833849699,5.79878515933437
69,ddqn_SArch,800,2738.0898876404494,0.06989420420414715,5.835863815684574
70,ddqn_SArch,840,4152.638888888889,0.07256947104515968,5.888010473701293
71,ddqn_SArch,880,1917.6470588235295,0.07082847620197903,6.046946011073608
72,ddqn_SArch,920,3096.3736263736264,0.07378218797881622,6.333791214608988
73,ddqn_SArch,960,7072.2807017543855,0.07473524981298123,6.450316204448779
74,ddqn_SArch,1000,13355.853658536585,0.07354611521355234,6.461339656152554
75,ddqn_SArch,1040,6315.423728813559,0.0783331720145066,6.793515043264264
76,ddqn_SArch,1080,7227.777777777777,0.0773327949359986,6.656480534782454
77,ddqn_SArch,1120,1709.016393442623,0.07955395105936706,6.8231008286004675
78,ddqn_SArch,1160,2967.0833333333335,0.07739966352590108,7.160668954693959
79,ddqn_SArch,1200,3603.75,0.07807167718177721,7.217430973665035
80,ddqn_SArch,1240,5319.55223880597,0.07795620753404411,7.387583677412257
81,ddqn_SArch,1280,7201.25,0.0774220602211531,7.273312970191746
82,ddqn_SArch,1320,6367.142857142857,0.07887475332364481,7.228004357343493
83,ddqn_SArch,1360,11029.0,0.07714673454560465,7.485788662221736
84,ddqn_SArch,1400,8802.6,0.08075126930024319,7.7978981425420155
85,ddqn_SArch,1440,12781.25,0.08091820665477836,7.974115030398238
86,ddqn_SArch,1480,12506.0,0.08355348969995234,8.205450492408891
87,ddqn_SArch,1520,6267.0,0.08093687996045977,8.027094435390767
88,ddqn_SArch,1560,10750.434782608696,0.08359763511520168,8.2755493836957
89,ddqn_SArch,1600,9487.6,0.08967383713854447,8.455048141313009
90,ddqn_SArch,1640,3573.2051282051284,0.08831246968756576,8.684830506390995
91,ddqn_SArch,1680,6975.245901639344,0.08819950401028857,8.541883863103378
92,ddqn_SArch,1720,13385.78947368421,0.0880305839951209,8.821831608567855
93,ddqn_SArch,1760,15672.0,0.09074907540206818,8.721777964216072
94,ddqn_SArch,1800,15610.555555555555,0.08710790552889047,8.904778960502275
95,ddqn_SArch,1840,8562.4,0.08976857344335996,9.101623334349224
96,ddqn_SArch,1880,7332.982456140351,0.09195617220993277,9.204647409345933
97,ddqn_SArch,1920,7838.9795918367345,0.08772310920994786,9.089305408355555
98,ddqn_SArch,1960,10568.0,0.09078934294986242,9.276093844433436
99,ddqn_SArch,2000,11526.222222222223,0.09666917565126394,9.27562275882754
