,run,iter,returns,SBV,MSE,EMSBE,improve
0,dqn,40,531.6666666666666,0.09820212423801422,0.032832931727170944,0.11648200593452772,0.7181287232843011
1,dqn,80,449.7560975609756,0.09834931790828705,0.037570830434560776,0.11989170021637557,0.6866269277460033
2,dqn,120,947.2641509433962,0.10558187961578369,0.04277936369180679,0.13005342875817147,0.6710631614999316
3,dqn,160,798.503937007874,0.122980996966362,0.05120087414979935,0.15239589747390145,0.6640272146527583
4,dqn,200,2107.68115942029,0.10440951585769653,0.05624593794345856,0.13924538735973163,0.5960660599970127
5,dqn,240,3551.5942028985505,0.09445498883724213,0.053789254277944565,0.12872715069183782,0.582145227414288
6,dqn,280,2132.9545454545455,0.09666735678911209,0.05426312983036041,0.1318667754517358,0.5885003660363174
7,dqn,320,1021.7355371900826,0.08664488792419434,0.05611573904752731,0.12334711216355315,0.5450583474291626
8,dqn,360,3910.169491525424,0.07456772029399872,0.06185147538781166,0.1106810096143405,0.44117355268687564
9,dqn,400,3574.032258064516,0.08817038685083389,0.06624547392129898,0.12450681814229494,0.4679369779927305
10,dqn,440,4723.773584905661,0.09387286752462387,0.0703897699713707,0.1342544032629787,0.47569861203367303
11,dqn,480,3097.0,0.08895641565322876,0.06584696471691132,0.12556604581527706,0.475598962367739
12,dqn,520,2810.0,0.07551626116037369,0.0685487762093544,0.12128402476082283,0.4348078706611571
13,dqn,560,3962.9508196721313,0.08088655024766922,0.07219386100769043,0.1290859114262564,0.4407301291827419
14,dqn,600,4593.773584905661,0.07995377480983734,0.0625944584608078,0.11585144768696048,0.4597006795293328
15,dqn,640,3220.9375,0.08278496563434601,0.06858939677476883,0.12420470115755114,0.44777133123355317
16,dqn,680,4312.0,0.07552134245634079,0.07297243922948837,0.11897847890234459,0.38667530546105866
17,dqn,720,4005.0819672131147,0.07440832257270813,0.06740106642246246,0.11478398874667735,0.4128007994981484
18,dqn,760,3513.809523809524,0.09006918966770172,0.07604814320802689,0.13438487301456428,0.43410190818288763
19,dqn,800,4153.050847457627,0.08077793568372726,0.06689400970935822,0.11774251285973596,0.4318618816208928
20,dqn,840,3059.1428571428573,0.0873376801609993,0.08436481654644012,0.13373158369656254,0.36914815323009853
21,dqn,880,2265.3947368421054,0.09029024839401245,0.08551977574825287,0.13811987859727798,0.3808293446477279
22,dqn,920,3319.5522388059703,0.08177735656499863,0.0757715180516243,0.12023563626606389,0.3698081500234006
23,dqn,960,2352.5925925925926,0.08696948736906052,0.07776525616645813,0.12794411392016858,0.39219356183137755
24,dqn,1000,2829.8571428571427,0.08492226898670197,0.09520258009433746,0.14040437469201927,0.3219400727137822
25,dqn,1040,2611.4473684210525,0.09583274275064468,0.08925580978393555,0.13582032213107487,0.34283906573422596
26,dqn,1080,2935.3424657534247,0.09925425797700882,0.09163644164800644,0.14370109358347488,0.36231214834300807
27,dqn,1120,2210.4938271604938,0.09846480190753937,0.09153573960065842,0.14469600131232266,0.36739274913975795
28,dqn,1160,1115.4901960784314,0.09982525557279587,0.11088930070400238,0.15415531088071907,0.2806650638860875
29,dqn,1200,940.3389830508474,0.10448893904685974,0.10926014930009842,0.1561459098305835,0.30026889965517245
30,dqn,1240,1146.6666666666667,0.11621414124965668,0.11789876222610474,0.17077846947294603,0.3096391916969268
31,dqn,1280,654.8591549295775,0.13049674034118652,0.13269363343715668,0.19233474055056196,0.31009014254357503
32,ddqn_SArch,40,746.0,0.04656500741839409,0.006492115557193756,0.052069311503109096,0.8753178144710804
33,ddqn_SArch,80,686.5432098765432,0.028373580425977707,0.010828014463186264,0.03722356989771128,0.70910865097192
34,ddqn_SArch,120,5005.185185185185,0.023897012695670128,0.013472280465066433,0.03485219768517512,0.6134453101992745
35,ddqn_SArch,160,17341.14285714286,0.019491637125611305,0.017841042950749397,0.033796043417793596,0.4720966969359467
36,ddqn_SArch,200,12979.23076923077,0.019450046122074127,0.019807938486337662,0.035322235182977245,0.4392218277317951
37,ddqn_SArch,240,17700.967741935485,0.021917812526226044,0.023825624957680702,0.039748299261366,0.40058756222462066
38,ddqn_SArch,280,18013.333333333332,0.021289309486746788,0.02488642744719982,0.03919498307247877,0.3650608956462561
39,ddqn_SArch,320,22077.74193548387,0.023958707228302956,0.02641058899462223,0.042461078807938646,0.3780047578611113
40,ddqn_SArch,360,16190.57142857143,0.025724072009325027,0.028796657919883728,0.045086383804755874,0.3613003419261548
41,ddqn_SArch,400,22364.41176470588,0.024129262194037437,0.03592192754149437,0.04839603647280094,0.25775063084591954
42,ddqn_SArch,440,29436.923076923078,0.030903030186891556,0.039126504212617874,0.05473300899075673,0.2851388050084086
43,ddqn_SArch,480,23340.0,0.033280421048402786,0.044242579489946365,0.05975528190222789,0.25960386962383586
