,run,iter,returns,WIS
0,dqn,40,588.452380952381,0.29004049915130314
1,dqn,80,815.8097686375321,0.12216866808294775
2,dqn,120,932.010582010582,0.0004422725817267374
3,dqn,160,1134.2948717948718,0.00038987601581557123
4,dqn,200,1936.9158878504672,0.022124072414170033
5,dqn,240,2240.425531914894,0.1327538085719753
6,dqn,280,3250.689655172414,8.934182950173154e-05
7,dqn,320,3451.1194029850744,0.0009862372588888611
8,dqn,360,4418.44262295082,0.17168315911391271
9,dqn,400,4952.252252252252,4.958500768399774e-05
10,dqn,440,5767.553191489362,0.2657526236577433
11,dqn,480,5889.784946236559,0.12240118492097372
12,dqn,520,6960.493827160494,0.20570182537398213
13,dqn,560,6075.54347826087,4.8393954912132754e-05
14,dqn,600,5807.216494845361,0.1934019042714606
15,dqn,640,5863.40206185567,0.19860825860713008
16,dqn,680,5105.714285714285,8.195646276761848e-10
17,dqn,720,4830.5,0.0004615845216041804
18,dqn,760,3802.3622047244094,1.8832820606260202e-08
19,dqn,800,3972.5563909774437,0.032963598004243685
20,dqn,840,3358.9285714285716,0.007713759366727874
21,dqn,880,3061.2244897959185,0.11363688103883086
22,dqn,920,2765.625,0.4486848802187679
23,dqn,960,3087.908496732026,0.1122074899510863
24,dqn,1000,2236.436170212766,0.23055851862472984
25,dqn,1040,2630.5232558139537,0.32967585190927934
26,dqn,1080,2609.593023255814,0.012389454339845861
27,dqn,1120,2145.336787564767,0.0006541689640885594
28,dqn,1160,2426.300578034682,0.14342915936480125
29,dqn,1200,1952.2613065326634,0.14107649148382806
30,dqn,1240,1980.3482587064677,0.0002521961859725365
31,dqn,1280,2174.7395833333335,0.2680898651798574
32,dqn,1320,2035.148514851485,0.3454492044180571
33,dqn,1360,2059.3301435406697,0.23480911040785837
34,dqn,1400,2046.341463414634,0.374112470820094
35,dqn,1440,2110.2094240837696,0.22428475881692975
36,dqn,1480,2056.372549019608,0.0001168151095492261
37,dqn,1520,1699.5762711864406,0.22552946237400318
38,dqn,1560,1725.5364806866953,0.0051324878767630144
39,dqn,1600,1552.7450980392157,0.2640363908031552
40,dqn,1640,1566.1354581673306,0.31529214519513094
41,dqn,1680,1516.9260700389104,0.014291459739021267
42,dqn,1720,2044.4976076555024,0.3871765762458414
43,dqn,1760,1545.3667953667953,0.34212540640396405
44,dqn,1800,1793.3628318584072,0.0017855833311655595
45,dqn,1840,1602.0408163265306,0.189528140409778
46,dqn,1880,1930.5045871559632,0.2280143428107377
47,dqn,1920,1798.0349344978165,0.0015530786630690357
48,dqn,1960,1782.4034334763949,0.2363639708894287
49,dqn,2000,1699.5884773662551,0.0696999419867328
50,ddqn_SArch,40,1217.9530201342282,0.0018785243570690027
51,ddqn_SArch,80,4792.741935483871,0.05491637281714017
52,ddqn_SArch,120,11595.3125,0.36106955461368184
53,ddqn_SArch,160,13376.315789473685,0.28091744580204964
54,ddqn_SArch,200,10349.122807017544,0.32651359864687246
55,ddqn_SArch,240,10218.64406779661,0.02108171059242321
56,ddqn_SArch,280,11249.107142857143,0.002262126127025634
57,ddqn_SArch,320,10185.384615384615,5.374245014526256e-05
58,ddqn_SArch,360,7912.962962962963,8.384531790864717e-05
59,ddqn_SArch,400,8227.922077922078,0.10239815879363495
60,ddqn_SArch,440,7520.879120879121,0.0005848840079457496
61,ddqn_SArch,480,8106.818181818182,0.0004417862593836554
62,ddqn_SArch,520,8685.625,0.0005464532223188352
63,ddqn_SArch,560,12103.508771929824,0.08273801186370644
64,ddqn_SArch,600,8195.402298850575,0.00010852450883635357
65,ddqn_SArch,640,9114.285714285714,0.0006448401280603939
66,ddqn_SArch,680,11349.27536231884,0.11434510739416047
67,ddqn_SArch,720,7634.782608695652,0.0035943842555008717
68,ddqn_SArch,760,9736.708860759494,0.24531573397675183
69,ddqn_SArch,800,6863.917525773196,0.00015437459677658915
70,ddqn_SArch,840,9518.072289156626,0.17876423645493103
71,ddqn_SArch,880,9219.047619047618,0.21233392804259577
72,ddqn_SArch,920,9253.57142857143,3.5632740424579644e-07
73,ddqn_SArch,960,9946.103896103896,0.12191779032914637
74,ddqn_SArch,1000,9774.050632911392,0.6911127829046201
75,ddqn_SArch,1040,8225.568181818182,0.5669583691016707
76,ddqn_SArch,1080,9607.692307692309,0.0013709666042613607
77,ddqn_SArch,1120,5583.48623853211,0.19728643072822785
78,ddqn_SArch,1160,7211.290322580645,0.1573233072050197
79,ddqn_SArch,1200,6629.381443298969,0.5473287537171608
80,ddqn_SArch,1240,7844.505494505494,0.000507525386487331
81,ddqn_SArch,1280,7329.6875,0.2725441456896769
82,ddqn_SArch,1320,12175.373134328358,0.13946619628625717
83,ddqn_SArch,1360,10265.333333333334,0.001362496123538441
84,ddqn_SArch,1400,10069.871794871795,0.31787640202675305
85,ddqn_SArch,1440,6939.690721649485,0.00605806461546618
86,ddqn_SArch,1480,7759.04255319149,0.7630777266872466
87,ddqn_SArch,1520,8817.682926829268,0.00039178915544906646
88,ddqn_SArch,1560,6577.040816326531,0.0009659074346861686
89,ddqn_SArch,1600,7891.208791208791,6.955571275761939e-05
90,ddqn_SArch,1640,7519.89247311828,0.23874941586408188
91,ddqn_SArch,1680,5334.070796460177,0.3008108591931871
92,ddqn_SArch,1720,6329.807692307692,0.3975948539141158
93,ddqn_SArch,1760,7661.931818181818,0.0002471632860994371
94,ddqn_SArch,1800,9840.131578947368,0.2789720953523432
95,ddqn_SArch,1840,6764.583333333333,0.30098834354368503
96,ddqn_SArch,1880,7078.125,0.0007447453981616691
97,ddqn_SArch,1920,6202.450980392156,0.12240085034558629
98,ddqn_SArch,1960,7045.698924731183,0.1862019946490551
99,ddqn_SArch,2000,8167.816091954023,1.1513422192006884e-06
