,run,iter,returns,WIS
0,dqn,40,1.2031930333817127,5.395000069857714e-39
1,dqn,80,7.5552147239263805,2.0795919919065807e-23
2,dqn,120,11.448979591836734,5.124095471420938e-10
3,dqn,160,9.099644128113878,4.3277393527909926e-38
4,dqn,200,13.855263157894736,8.034022564626446e-35
5,dqn,240,18.256281407035175,4.6488600684869884e-24
6,dqn,280,42.685483870967744,1.856537547619831e-27
7,dqn,320,22.247311827956988,2.464432634848748e-28
8,dqn,360,76.36274509803921,1.3625842041806997e-19
9,dqn,400,106.20289855072464,1.5377158494148217e-18
10,dqn,440,102.08421052631579,3.67134792816045e-20
11,dqn,480,148.03191489361703,1.4310530254518484e-33
12,dqn,520,139.76470588235293,1.943901105514665e-30
13,dqn,560,222.23611111111111,1.545130386028078e-19
14,dqn,600,109.50485436893204,1.2736279838451575e-32
15,dqn,640,215.5441176470588,1.2969232867820668e-23
16,dqn,680,69.0,7.97924630543256e-35
17,dqn,720,208.41975308641975,2.9230611649339974e-30
18,dqn,760,206.17857142857142,1.7564794949011696e-27
19,dqn,800,198.23611111111111,3.8792558129055714e-19
20,dqn,840,143.02439024390245,1.5118971559873722e-27
21,dqn,880,249.5151515151515,1.2255483275873467e-16
22,dqn,920,184.97101449275362,1.1253970075846746e-22
23,dqn,960,171.859375,4.666595637526789e-12
24,dqn,1000,15.163793103448276,3.557555071857262e-33
25,dqn,1040,184.3815789473684,5.257629773836588e-14
26,dqn,1080,182.984126984127,1.2647045164923251e-36
27,dqn,1120,118.1951219512195,1.5900702789802938e-34
28,dqn,1160,130.26666666666668,4.873003493635223e-33
29,dqn,1200,139.31944444444446,3.1183686268526427e-20
30,dqn,1240,125.9375,1.3338160481701414e-07
31,dqn,1280,40.510791366906474,4.900634974774132e-31
32,dqn,1320,141.55555555555554,2.4782327240302754e-32
33,dqn,1360,110.75714285714285,2.9634680507119348e-24
34,dqn,1400,92.72222222222223,1.3402180027753082e-24
35,dqn,1440,140.2295081967213,3.182145416825494e-26
36,dqn,1480,116.09677419354838,1.4670538736448528e-23
37,dqn,1520,82.66666666666667,1.448116167734804e-24
38,dqn,1560,97.66666666666667,4.26349355939426e-25
39,dqn,1600,94.91666666666667,1.1215998560209534e-14
40,dqn,1640,69.80327868852459,6.008472240680564e-28
41,dqn,1680,55.13953488372093,6.847713652689187e-28
42,dqn,1720,94.73529411764706,8.296776900619803e-13
43,dqn,1760,89.28787878787878,2.5692034858597557e-18
44,dqn,1800,75.95744680851064,2.193519921063916e-17
45,dqn,1840,50.72839506172839,2.862438832216103e-28
46,dqn,1880,24.924242424242426,9.453739342049744e-21
47,dqn,1920,66.42592592592592,2.7686346391722518e-21
48,dqn,1960,25.07766990291262,1.3119781449750708e-29
49,dqn,2000,58.588235294117645,2.460839617224597e-08
50,ddqn_SArch,40,1.7142857142857142,1.1803795682933157e-16
51,ddqn_SArch,80,1.5,6.400440171601135e-33
52,ddqn_SArch,120,1.5714285714285714,3.352402254181703e-47
53,ddqn_SArch,160,6.166666666666667,8.685973238819894e-28
54,ddqn_SArch,200,42.6,2.4699093854426547e-33
55,ddqn_SArch,240,112.83333333333333,1.2684208573011274e-34
56,ddqn_SArch,280,261.25581395348837,8.2793144104634e-22
57,ddqn_SArch,320,228.85,2.954778509091997e-33
58,ddqn_SArch,360,315.6212121212121,5.214835666560487e-25
59,ddqn_SArch,400,408.85714285714283,3.894253128656571e-29
60,ddqn_SArch,440,334.3,2.2228354724820218e-38
61,ddqn_SArch,480,356.7692307692308,7.855422477622595e-42
62,ddqn_SArch,520,416.3703703703704,1.1809186078966012e-34
63,ddqn_SArch,560,399.10526315789474,1.5377322611209823e-37
64,ddqn_SArch,600,437.27272727272725,2.3283568735647242e-31
65,ddqn_SArch,640,448.74285714285713,6.779736742528451e-27
66,ddqn_SArch,680,332.39130434782606,9.594355642621623e-35
67,ddqn_SArch,720,372.5405405405405,1.909063605746699e-36
68,ddqn_SArch,760,395.6666666666667,3.6993265221955407e-11
69,ddqn_SArch,800,405.80645161290323,5.360979568700636e-38
70,ddqn_SArch,840,384.1666666666667,2.6594455402200364e-37
71,ddqn_SArch,880,347.6885245901639,3.1783638143996896e-18
72,ddqn_SArch,920,340.4761904761905,6.661313320794261e-31
73,ddqn_SArch,960,391.15384615384613,2.2156954449920974e-30
74,ddqn_SArch,1000,367.41379310344826,1.2689073797190228e-23
75,ddqn_SArch,1040,271.6909090909091,6.421611150396426e-14
76,ddqn_SArch,1080,356.02777777777777,8.35047571218506e-20
77,ddqn_SArch,1120,311.22857142857146,1.1944942323797695e-06
78,ddqn_SArch,1160,361.26666666666665,3.546922702852828e-26
79,ddqn_SArch,1200,335.97058823529414,4.184823050274564e-14
80,ddqn_SArch,1240,379.2083333333333,1.661843718651706e-23
81,ddqn_SArch,1280,236.44736842105263,4.386561191011384e-34
82,ddqn_SArch,1320,320.6060606060606,1.654528500052252e-21
