,run,iter,returns,SBV,MSE,EMSBE,improve
0,ddqn_SArch,40,1.7142857142857142,0.022497432306408882,0.0025792215019464493,0.026183083281069403,0.9014928274772265
1,ddqn_SArch,80,1.5,0.019207781180739403,0.0035712067037820816,0.02079944614690302,0.828302798134179
2,ddqn_SArch,120,1.5714285714285714,0.021199973300099373,0.004828052129596472,0.021705230609915596,0.7775627351597512
3,ddqn_SArch,160,6.166666666666667,0.014674834907054901,0.003480674233287573,0.016268777618606435,0.7860518893990682
4,ddqn_SArch,200,42.6,0.011891871690750122,0.003037680871784687,0.013475993869067896,0.7745857632988967
5,ddqn_SArch,240,112.83333333333333,0.01054548379033804,0.0030978384893387556,0.011802209942443702,0.7375204724838733
6,ddqn_SArch,280,261.25581395348837,0.00813131220638752,0.0034475934226065874,0.009736263931883307,0.6459018113388683
7,ddqn_SArch,320,228.85,0.00866885669529438,0.004512111656367779,0.010662843664154235,0.5768378681630353
8,ddqn_SArch,360,315.6212121212121,0.009105300530791283,0.005542611237615347,0.01118252685788139,0.5043507332415713
9,ddqn_SArch,400,408.85714285714283,0.009196648374199867,0.006790808867663145,0.011587381764468243,0.41394794737094065
10,ddqn_SArch,440,334.3,0.009584490209817886,0.007331497501581907,0.011496134005425637,0.3622640882472504
11,ddqn_SArch,480,356.7692307692308,0.010678180493414402,0.009106885641813278,0.012671918275088425,0.2813333037574589
12,ddqn_SArch,520,416.3703703703704,0.010397368110716343,0.010656367056071758,0.012944268409274427,0.1767501476996114
13,ddqn_SArch,560,399.10526315789474,0.011116379871964455,0.011456451378762722,0.01328463328462024,0.13761628693010464
14,ddqn_SArch,600,437.27272727272725,0.012675135396420956,0.013177881017327309,0.01437011903712894,0.08296646789919926
15,ddqn_SArch,640,448.74285714285713,0.01175593864172697,0.013426261022686958,0.012841790315693954,-0.045513179441866614
16,ddqn_SArch,680,332.39130434782606,0.013260106556117535,0.01559493038803339,0.014462517828223383,-0.07829982118328815
17,ddqn_SArch,720,372.5405405405405,0.016685770824551582,0.018766915425658226,0.01677094169722083,-0.11901381356350171
