,run,iter,returns,SBV,MSE,EMSBE,improve
0,dqn,40,7.515151515151516,0.026523256674408913,0.00876378919929266,0.02646403933767002,0.6688415896201485
1,dqn,80,4.209606986899563,0.028149060904979706,0.01360905822366476,0.032885390876512426,0.5861670528786479
2,dqn,120,10.631970260223047,0.030347084626555443,0.014792399480938911,0.030633046828508197,0.5171097552342531
3,dqn,160,15.0625,0.03778497129678726,0.027143873274326324,0.03363021103083034,0.1928723477398847
4,dqn,200,14.283185840707965,0.039975691586732864,0.03618635982275009,0.03616726238059543,-0.0005280311778563807
5,dqn,240,28.31972789115646,0.05673934146761894,0.04321686178445816,0.04693351119286822,0.0791896730917252
6,dqn,280,21.732954545454547,0.05163080245256424,0.0370638333261013,0.05333272129494166,0.30504515002843813
7,dqn,320,44.401709401709404,0.04516465589404106,0.03608264774084091,0.048996232964610524,0.26356281784146474
8,dqn,360,107.97727272727273,0.051380354911088943,0.04099128767848015,0.05659861755547722,0.2757546129408368
9,dqn,400,24.21818181818182,0.051854848861694336,0.038794197142124176,0.05880472677264379,0.3402877749587402
10,dqn,440,113.50602409638554,0.06364168971776962,0.047529444098472595,0.06867974392025122,0.3079554263676012
11,dqn,480,165.64634146341464,0.07914425432682037,0.061508189886808395,0.08590457427223337,0.28399400837622835
12,dqn,520,212.453125,0.07024800032377243,0.06101296469569206,0.07428856814016643,0.17870318107930394
13,dqn,560,152.95652173913044,0.07547919452190399,0.07385967671871185,0.0838251126923291,0.11888365733779915
14,dqn,600,168.25974025974025,0.08531247824430466,0.07417359948158264,0.08743396963300434,0.1516615362093341
15,dqn,640,181.0,0.08314776420593262,0.0772603303194046,0.085818397400206,0.09972298877700614
16,dqn,680,209.98039215686273,0.09159979224205017,0.08035276085138321,0.08807432908475907,0.08767104232999545
17,dqn,720,231.25454545454545,0.10609403252601624,0.09724196791648865,0.09790045834399448,0.0067261220084596784
18,ddqn_SArch,40,2.4292452830188678,0.014690582640469074,0.002506833989173174,0.016430545273559773,0.8474284360357047
19,ddqn_SArch,80,2.5578446909667196,0.013180878944694996,0.0033125008922070265,0.013268238099667715,0.7503435748345529
20,ddqn_SArch,120,2.3066439522998294,0.012493954971432686,0.004825349431484938,0.01378593935395145,0.6499803671266077
21,ddqn_SArch,160,38.41860465116279,0.012441200204193592,0.005050753243267536,0.014407614629586427,0.6494386216511041
22,ddqn_SArch,200,268.04411764705884,0.012100993655622005,0.005623414181172848,0.014740788090644275,0.6185133286908906
23,ddqn_SArch,240,152.28301886792454,0.010758615098893642,0.00601823627948761,0.013174775022712311,0.5432000721748471
24,ddqn_SArch,280,419.925,0.008721115067601204,0.006217967253178358,0.011980606949217673,0.4809973084390029
25,ddqn_SArch,320,376.3703703703704,0.00861515011638403,0.007237890735268593,0.012088388560750275,0.401252640176602
26,ddqn_SArch,360,373.7142857142857,0.01090927142649889,0.009453861974179745,0.015257345856772589,0.3803730961513685
27,ddqn_SArch,400,406.3829787234043,0.011276865378022194,0.011155026033520699,0.015571969727598304,0.28364707685306034
28,ddqn_SArch,440,404.7608695652174,0.0113192368298769,0.012420833110809326,0.014899980585252605,0.16638595334124384
29,ddqn_SArch,480,457.7567567567568,0.012266547419130802,0.013441813178360462,0.016065861086974224,0.16333067330834017
30,ddqn_SArch,520,424.0731707317073,0.013108747079968452,0.015267038717865944,0.016978960590222143,0.10082607019784606
31,ddqn_SArch,560,376.5853658536585,0.01488066278398037,0.016815919429063797,0.01931374319776522,0.12932882782610688
32,ddqn_SArch,600,432.0243902439024,0.014692537486553192,0.01721329800784588,0.017909078398791203,0.03885070886686648
33,ddqn_SArch,640,399.8292682926829,0.013936979696154594,0.01723606139421463,0.017390115743049803,0.00885873050596242
34,ddqn_SArch,680,405.72,0.01740911230444908,0.020688971504569054,0.019370206434078874,-0.0680821381526433
35,ddqn_SArch,720,438.05405405405406,0.01690516620874405,0.021753905341029167,0.020230360339783534,-0.07530983015905757
36,ddqn_SArch,760,441.1219512195122,0.015998007729649544,0.02225077524781227,0.019415588203043736,-0.14602632766614154
37,ddqn_SArch,800,424.5,0.01786676235496998,0.023113489151000977,0.019772681480749097,-0.16896077921978003
