,run,iter,returns,WIS
0,dqn,40,-21.0,-3.2560124972073325e-122
1,dqn,80,-20.383561643835616,-1.8533128850080323e-117
2,dqn,120,-20.670967741935485,-5.794785487991834e-120
3,dqn,160,-13.63855421686747,-6.325917800176282e-107
4,dqn,200,-11.636363636363637,-1.1263426314107982e-108
5,dqn,240,-13.884057971014492,-3.2347538928266716e-103
6,dqn,280,0.7254901960784313,-9.449161687091415e-107
7,dqn,320,2.8297872340425534,-7.694346928339665e-113
8,dqn,360,4.266666666666667,-4.0843880645651476e-126
9,dqn,400,4.877551020408164,-1.2668971801192472e-118
10,dqn,440,9.577777777777778,-1.9304307778174667e-102
11,dqn,480,11.962962962962964,-2.5312117236073126e-113
12,dqn,520,12.98076923076923,-5.404139891393513e-118
13,dqn,560,3.0232558139534884,-2.164381437319275e-111
14,dqn,600,10.132075471698114,-2.921735067992952e-115
15,dqn,640,16.517241379310345,-2.555638516800849e-106
16,dqn,680,14.303571428571429,-6.487982348061621e-118
17,dqn,720,16.050847457627118,-3.273006384147021e-111
18,dqn,760,17.7,-4.909110079741792e-116
19,dqn,800,16.440677966101696,-6.986366718024216e-104
20,dqn,840,12.903846153846153,-1.2853233389364397e-117
21,dqn,880,18.015873015873016,-2.3747768632129173e-105
22,dqn,920,18.677419354838708,-8.845960231772388e-129
23,dqn,960,17.017543859649123,-7.548013853706027e-125
24,dqn,1000,18.051724137931036,-4.387644096083165e-114
25,dqn,1040,18.616666666666667,-1.518785802451759e-101
26,dqn,1080,17.566666666666666,-2.2527156496618663e-110
27,dqn,1120,18.125,-4.715846360943401e-115
28,dqn,1160,18.3015873015873,-5.946017320039905e-113
29,dqn,1200,18.383333333333333,-3.0461683740370698e-124
30,dqn,1240,16.28813559322034,-2.3611487813083413e-112
31,dqn,1280,18.11864406779661,-4.831302526014836e-104
32,dqn,1320,18.75,-7.346868712287594e-104
33,dqn,1360,17.822580645161292,-6.491339203470665e-112
34,dqn,1400,18.433333333333334,-1.8139093708600807e-121
35,dqn,1440,17.385964912280702,-4.9360177572907785e-110
36,dqn,1480,18.693548387096776,-6.155162762858935e-112
37,dqn,1520,15.232142857142858,-1.2327399791221738e-116
38,dqn,1560,18.072727272727274,-3.472904100764971e-126
39,dqn,1600,19.276923076923076,-3.0605136592258305e-112
40,dqn,1640,19.545454545454547,-3.47758204257204e-114
41,dqn,1680,18.370967741935484,-1.0797599780590587e-115
42,dqn,1720,18.112903225806452,-5.593407136922593e-112
43,dqn,1760,17.055555555555557,-2.5003763393582678e-129
44,dqn,1800,18.442622950819672,-2.7475092460074875e-95
45,dqn,1840,18.677966101694917,-2.2972896330080767e-114
46,dqn,1880,18.084745762711865,2.6666339631098983e-91
47,dqn,1920,18.688524590163933,-4.74259005123076e-117
48,dqn,1960,18.423728813559322,-3.0141784034050635e-105
49,dqn,2000,18.774193548387096,-9.000907913110995e-121
