,run,iter,returns,EMSBE,targetVar
0,dqn,40,-20.92753623188406,0.004939667381227066,0.0935162961893597
1,dqn,80,-20.830188679245282,0.004200019236871885,0.0927056711689398
2,dqn,120,-18.12087912087912,0.004118326238839642,0.10278777274090752
3,dqn,160,-15.818181818181818,0.004097716326887417,0.10837369298563626
4,dqn,200,-12.277777777777779,0.004837758292148548,0.13397826326607495
5,dqn,240,-11.244897959183673,0.004523348336704201,0.13628917813327363
6,dqn,280,-5.15,0.005071502811000654,0.13407694671151238
7,dqn,320,-6.526315789473684,0.004637117833643803,0.1339819689678865
8,dqn,360,-3.6486486486486487,0.004907847490557216,0.12841275390636905
9,dqn,400,-1.7878787878787878,0.004660049210966139,0.13341883040874492
10,dqn,440,3.4545454545454546,0.00486258987653219,0.12835772023424316
11,dqn,480,1.0909090909090908,0.004167460668385117,0.12367888465049123
12,dqn,520,4.96969696969697,0.005147265741262349,0.13127342542724751
13,dqn,560,13.977272727272727,0.00478501323142441,0.12976904448348592
14,dqn,600,6.228571428571429,0.004680770348973965,0.12703384539016227
15,dqn,640,12.977777777777778,0.004794354850355243,0.12170135307603441
16,dqn,680,16.775510204081634,0.004878152326601076,0.12925114927935702
17,dqn,720,10.923076923076923,0.004449884851517259,0.12217735621884679
18,dqn,760,15.78,0.004627379746608352,0.12302745775989166
19,dqn,800,14.782608695652174,0.004754992383882196,0.12263317837004471
20,dqn,840,10.560975609756097,0.004512211575449644,0.11862056607005486
21,dqn,880,11.0,0.004503968126058062,0.12018696412071365
22,dqn,920,14.688888888888888,0.0047835159789379675,0.12470174473379618
23,dqn,960,11.23076923076923,0.004498301009561873,0.12101303012603323
24,dqn,1000,11.025,0.004475210770161293,0.11589525961898425
25,dqn,1040,10.926829268292684,0.004221202921513716,0.11525945366862138
26,dqn,1080,13.744186046511627,0.0047042983368071264,0.11165712174884836
27,dqn,1120,16.54,0.004800084511462597,0.11811471900835538
28,dqn,1160,11.65,0.004531821959104563,0.1187387542561023
29,dqn,1200,15.541666666666666,0.004493564375426509,0.11675617989381938
30,dqn,1240,14.717391304347826,0.004617131185787354,0.11747413886357028
31,dqn,1280,13.911111111111111,0.004578221460399552,0.11954941619205556
32,dqn,1320,12.418604651162791,0.004275147618508022,0.11430639901487036
33,dqn,1360,12.581395348837209,0.00448496796764566,0.1147600142973976
34,dqn,1400,14.543478260869565,0.004067542906915937,0.11195008800447566
35,dqn,1440,15.702127659574469,0.004119341756092346,0.11137887239159625
36,dqn,1480,11.175,0.0041732763196322235,0.11358652389332535
37,dqn,1520,10.666666666666666,0.004255056085489123,0.11560335484305619
38,dqn,1560,12.581395348837209,0.0043349160198180295,0.11167372739331166
39,dqn,1600,10.0,0.004129886688533337,0.11476971861226087
40,dqn,1640,12.357142857142858,0.004182571978620306,0.11166359516094418
41,dqn,1680,11.976190476190476,0.004265832600836797,0.1115759139168801
42,dqn,1720,12.928571428571429,0.0041763138685657845,0.10844609938387131
43,dqn,1760,15.382978723404255,0.0039077659698080035,0.10714586807623744
44,dqn,1800,14.808510638297872,0.00408572132837864,0.10825791351434051
45,dqn,1840,12.840909090909092,0.00437296718271278,0.1064553490122331
46,dqn,1880,14.0,0.004265356037586813,0.10675124863964655
47,dqn,1920,13.391304347826088,0.004401784973944335,0.11007321832002406
48,dqn,1960,12.023255813953488,0.003961372635462048,0.10554372347942914
49,dqn,2000,14.795918367346939,0.004313191587058768,0.10489542106779448
