,run,iter,returns,SBV,MSE,EMSBE,improve
0,dqn,40,-20.92753623188406,0.004691269714385271,0.00033067024196498096,0.004934602846878272,0.9329894923207104
1,dqn,80,-20.830188679245282,0.0036284213420003653,0.0008293729624710977,0.004195713047801022,0.8023284831392907
2,dqn,120,-18.12087912087912,0.0034786032047122717,0.0009817100362852216,0.004114103807836414,0.7613793715133557
3,dqn,160,-15.818181818181818,0.0033255708403885365,0.001244784565642476,0.0040935150267820755,0.6959130337867588
4,dqn,200,-12.277777777777779,0.003826033091172576,0.001274244044907391,0.004832798242989199,0.7363341110388997
5,dqn,240,-11.244897959183673,0.0034643528051674366,0.0013237929670140147,0.00451871064528598,0.7070418818706559
6,dqn,280,-5.15,0.003887745551764965,0.0015384264988824725,0.005066303108631235,0.6963414020251723
7,dqn,320,-6.526315789473684,0.003424782073125243,0.0015500455629080534,0.004632363496815955,0.6653877520679294
8,dqn,360,-3.6486486486486487,0.0035454658791422844,0.0017371876165270805,0.004902815580455537,0.6456755127702207
9,dqn,400,-1.7878787878787878,0.0032596485689282417,0.0017941518453881145,0.00465527136309207,0.6145977956059636
10,dqn,440,3.4545454545454546,0.0034575462341308594,0.001844135345891118,0.00485760436808533,0.6203611479750869
11,dqn,480,1.0909090909090908,0.002904588123783469,0.0016943406080827117,0.004163187860911795,0.5930184597262858
12,dqn,520,4.96969696969697,0.0036768331192433834,0.0018522758036851883,0.005141988360795792,0.6397744075409529
13,dqn,560,13.977272727272727,0.0033448331523686647,0.0019191561732441187,0.004780107260637377,0.5985119018044336
14,dqn,600,6.228571428571429,0.0032086807768791914,0.0019293189980089664,0.004675971256164339,0.5873971647140597
15,dqn,640,12.977777777777778,0.003198860213160515,0.002035197801887989,0.0047894393018079445,0.5750655403191494
16,dqn,680,16.775510204081634,0.0034166595432907343,0.001959193730726838,0.004873150862310058,0.5979616092168125
17,dqn,720,10.923076923076923,0.0030123188626021147,0.0019157074857503176,0.004445322480624769,0.5690509531985464
18,dqn,760,15.78,0.00302577530965209,0.0020399594213813543,0.004622635394030959,0.5587020719792264
19,dqn,800,14.782608695652174,0.0032999019604176283,0.0020203550811856985,0.004750117192822174,0.5746725819231102
20,dqn,840,10.560975609756097,0.0029936316423118114,0.0021369117312133312,0.0045075853023123615,0.5259298298543325
21,dqn,880,11.0,0.0029302332550287247,0.0021182408090680838,0.004499350304751519,0.5292118493572006
22,dqn,920,14.688888888888888,0.00298834266141057,0.002368893940001726,0.00477861154325159,0.504271498413152
23,dqn,960,11.23076923076923,0.002795096952468157,0.002278876258060336,0.004493688998627555,0.49287183453141914
24,dqn,1000,11.025,0.0029873037710785866,0.002043043961748481,0.00447062243315105,0.5430068201244916
25,dqn,1040,10.926829268292684,0.0027532819658517838,0.0020251120440661907,0.0042168750132682165,0.5197600029182126
26,dqn,1080,13.744186046511627,0.0030363695695996284,0.002176208421587944,0.004699475121259408,0.5369252170857872
27,dqn,1120,16.54,0.0031668124720454216,0.002161812037229538,0.004795163088417437,0.5491681935800421
28,dqn,1160,11.65,0.0028643482364714146,0.002234547631815076,0.004527175579864188,0.5064146304035969
29,dqn,1200,15.541666666666666,0.0028113259468227625,0.002233101287856698,0.004488957220860931,0.5025345134769597
30,dqn,1240,14.717391304347826,0.0029350994154810905,0.0022744894959032536,0.004612397340838163,0.5068747707911188
31,dqn,1280,13.911111111111111,0.0028339235577732325,0.002366487169638276,0.004573527508751974,0.4825685064515892
32,dqn,1320,12.418604651162791,0.0025989089626818895,0.002254385966807604,0.004270764401929032,0.47213525386946287
33,dqn,1360,12.581395348837209,0.002797679975628853,0.0022538702469319105,0.004480369626791433,0.4969454677457059
34,dqn,1400,14.543478260869565,0.0024595586583018303,0.002197886351495981,0.004063372542966824,0.45909799599836343
35,dqn,1440,15.702127659574469,0.0024525420740246773,0.002314362209290266,0.004115118283901191,0.437595216073299
36,dqn,1480,11.175,0.002585327485576272,0.0022604309488087893,0.00416899754949719,0.45779988547092976
37,dqn,1520,10.666666666666666,0.002670072019100189,0.0022666133008897305,0.004250693468325283,0.4667662305504362
38,dqn,1560,12.581395348837209,0.0025962030049413443,0.002378241391852498,0.004330471523987211,0.45081237027445664
39,dqn,1600,10.0,0.0025412486866116524,0.002274103695526719,0.004125652404850559,0.448789313211884
40,dqn,1640,12.357142857142858,0.002526724012568593,0.0022784313187003136,0.004178283677846747,0.4546968338266374
41,dqn,1680,11.976190476190476,0.0026493831537663937,0.0022941105999052525,0.00426145893474437,0.4616607516263985
42,dqn,1720,12.928571428571429,0.0024472661316394806,0.0023167659528553486,0.004172031984097395,0.4446912291933033
43,dqn,1760,15.382978723404255,0.002348755020648241,0.0022315424866974354,0.003903759421703907,0.428360652992439
44,dqn,1800,14.808510638297872,0.002376153599470854,0.002334045013412833,0.0040815323264863645,0.4281449155096798
45,dqn,1840,12.840909090909092,0.0027309649158269167,0.002327272668480873,0.004368483673845932,0.467258471763502
46,dqn,1880,14.0,0.0025646472349762917,0.002379151526838541,0.004260982860104408,0.44164254939522474
47,dqn,1920,13.391304347826088,0.0026899180375039577,0.0023460681550204754,0.00439727191881814,0.46647189477174045
48,dqn,1960,12.023255813953488,0.0024209790863096714,0.002249746350571513,0.00395731112560069,0.43149621569620245
49,dqn,2000,14.795918367346939,0.0026281324680894613,0.0024290343280881643,0.004308769364819953,0.436257984026568
