,run,iter,returns,EMSBE,targetVar
0,dqn,40,484.54545454545456,0.09661841436148791,2.954831103450778
1,dqn,80,642.9126213592233,0.1086008456256428,4.6549804944476065
2,dqn,120,749.0756302521008,0.13013862890096106,5.64636990772632
3,dqn,160,1847.340425531915,0.12969328492658386,5.840855113149516
4,dqn,200,1229.787234042553,0.13366877968107171,5.893223563806293
5,dqn,240,3811.904761904762,0.12519545571231888,5.755484668126017
6,dqn,280,2164.0,0.11485587760933866,5.998468070984312
7,dqn,320,4217.272727272727,0.10589667727231268,6.034564757264637
8,dqn,360,4298.0,0.11540432656415989,6.332663980093806
9,dqn,400,4130.535714285715,0.1168941292018249,6.225615412890811
10,dqn,440,5127.608695652174,0.1255151702865234,6.818223406365102
11,dqn,480,2421.7241379310344,0.11302753994646318,6.508632034121203
12,dqn,520,3450.9615384615386,0.1131501551081337,6.513249820160561
13,dqn,560,6942.045454545455,0.11724394674441117,6.8104326920933485
14,dqn,600,5581.818181818182,0.12176736766451265,6.654490531143913
15,dqn,640,4276.153846153846,0.12161104727392275,7.330459029682534
16,dqn,680,3985.9322033898306,0.11743081004364314,7.222366551551372
17,dqn,720,3573.2258064516127,0.12613670210329123,7.275852348021822
18,dqn,760,5272.5,0.12340245766949971,7.251274985086189
19,dqn,800,2732.5714285714284,0.1285241065115616,8.165786971467995
20,dqn,840,2903.0434782608695,0.1323829393923702,7.946183291758887
21,dqn,880,3464.21875,0.1401506157197579,8.614267362376406
22,dqn,920,2721.184210526316,0.13582591132320224,8.629256779745896
23,dqn,960,1874.943820224719,0.133341499887899,8.756288239543839
24,dqn,1000,2091.4473684210525,0.14599124210610095,9.755048415661129
25,dqn,1040,1967.5280898876404,0.14926598588185824,10.673021075936166
26,dqn,1080,1404.8,0.14900924831854728,11.948386120152126
27,dqn,1120,941.6071428571429,0.1851622507888123,15.105926108293925
28,dqn,1160,948.0487804878048,0.22629027076499972,20.28120814518461
