,run,iter,returns,WIS
0,dqn,40,484.54545454545456,5.687713752070704e-173
1,dqn,80,642.9126213592233,3.749992555267543e-177
2,dqn,120,749.0756302521008,7.901061645671917e-145
3,dqn,160,1847.340425531915,1.9281334239111816e-154
4,dqn,200,1229.787234042553,2.7487656933502803e-170
5,dqn,240,3811.904761904762,4.255415331530515e-171
6,dqn,280,2164.0,1.3290034918685588e-163
7,dqn,320,4217.272727272727,1.9465952228720148e-156
8,dqn,360,4298.0,5.478434224777394e-145
9,dqn,400,4130.535714285715,7.819510459103271e-131
10,dqn,440,5127.608695652174,4.145571151550201e-170
11,dqn,480,2421.7241379310344,1.0489542369045702e-108
12,dqn,520,3450.9615384615386,2.6401722767887773e-172
13,dqn,560,6942.045454545455,3.3950844059041623e-134
14,dqn,600,5581.818181818182,1.0172068827334828e-168
15,dqn,640,4276.153846153846,1.6086591991930401e-121
16,dqn,680,3985.9322033898306,4.1888019677946696e-176
17,dqn,720,3573.2258064516127,1.3563745354040223e-124
18,dqn,760,5272.5,3.3843345725748885e-164
19,dqn,800,2732.5714285714284,1.491676795676435e-169
20,dqn,840,2903.0434782608695,1.7669109458244824e-157
21,dqn,880,3464.21875,6.923868267208001e-146
22,dqn,920,2721.184210526316,8.405827729260652e-179
23,dqn,960,1874.943820224719,3.892222285432188e-152
24,dqn,1000,2091.4473684210525,3.5155991113632706e-167
25,dqn,1040,1967.5280898876404,6.160488894793629e-142
26,dqn,1080,1404.8,1.1761016955101482e-160
27,dqn,1120,941.6071428571429,1.743179321025687e-139
28,dqn,1160,948.0487804878048,2.18311974755997e-138
29,dqn,1200,707.3643410852713,5.669094866271012e-169
30,dqn,1240,433.0817610062893,1.6032713943179474e-162
31,dqn,1280,355.28735632183907,3.2721825370693638e-158
32,dqn,1320,433.77142857142854,4.661313505459717e-126
33,dqn,1360,246.79245283018867,8.705422105148937e-156
34,dqn,1400,270.38461538461536,6.211955132728926e-167
35,dqn,1440,196.0352422907489,5.559829177195841e-147
36,dqn,1480,153.70689655172413,1.6196615045718e-151
37,dqn,1520,91.32352941176471,1.510913946799859e-132
38,dqn,1560,196.87203791469193,5.707012794499128e-181
39,dqn,1600,104.8068669527897,1.0278775600867603e-176
40,dqn,1640,178.06763285024155,4.102984735849772e-155
41,dqn,1680,215.81151832460733,2.8660443123214035e-172
42,dqn,1720,150.3448275862069,9.373698873893406e-166
43,dqn,1760,196.7948717948718,1.690721214302956e-111
44,dqn,1800,113.9080459770115,5.092643561468277e-145
45,dqn,1840,235.9731543624161,4.4168069483492816e-150
46,dqn,1880,51.139240506329116,3.234452113136576e-166
47,dqn,1920,217.30337078651687,7.0720651777291565e-171
48,dqn,1960,158.75,2.57564578813951e-100
49,dqn,2000,88.70967741935483,5.182756632108649e-140
50,ddqn_SArch,40,120.38167938931298,1.8404937268242283e-172
51,ddqn_SArch,80,622.3863636363636,4.266816880929131e-140
52,ddqn_SArch,120,4119.428571428572,8.911265855700672e-100
53,ddqn_SArch,160,8173.695652173913,1.440924377892083e-165
54,ddqn_SArch,200,14847.894736842105,1.6166842017030832e-175
55,ddqn_SArch,240,19932.352941176472,4.551497340170129e-176
56,ddqn_SArch,280,22573.225806451614,1.693363698109496e-135
57,ddqn_SArch,320,21290.571428571428,6.211896117748104e-168
58,ddqn_SArch,360,19160.882352941175,2.2363111840938327e-175
59,ddqn_SArch,400,21871.612903225807,7.375586347690282e-151
60,ddqn_SArch,440,17844.444444444445,2.4277501150835654e-176
61,ddqn_SArch,480,21157.333333333332,1.528049343352769e-157
62,ddqn_SArch,520,17607.878787878788,3.552357738258741e-139
63,ddqn_SArch,560,20097.0,7.604748905952477e-168
64,ddqn_SArch,600,10783.611111111111,3.3903882597830213e-126
65,ddqn_SArch,640,5768.461538461538,1.3580107978394875e-164
66,ddqn_SArch,680,7398.125,3.5586172897136056e-178
67,ddqn_SArch,720,5124.776119402985,1.4643000654906951e-123
68,ddqn_SArch,760,4266.619718309859,1.5411689725677174e-168
69,ddqn_SArch,800,6332.950819672131,3.064597786598724e-172
70,ddqn_SArch,840,6675.438596491228,1.836509029025798e-162
71,ddqn_SArch,880,10424.68085106383,3.017141683954723e-157
72,ddqn_SArch,920,5444.285714285715,2.1404821138789556e-167
73,ddqn_SArch,960,4789.275362318841,1.074773974792808e-166
74,ddqn_SArch,1000,2794.137931034483,2.787432448860196e-162
75,ddqn_SArch,1040,5596.984126984127,2.277575841958908e-174
76,ddqn_SArch,1080,4214.868421052632,8.781937794757302e-130
77,ddqn_SArch,1120,3872.682926829268,4.076010716418605e-163
78,ddqn_SArch,1160,5359.295774647887,1.0803677775986798e-162
79,ddqn_SArch,1200,5514.21875,1.0864344343885074e-163
80,ddqn_SArch,1240,6106.666666666667,3.733004416053278e-172
81,ddqn_SArch,1280,2735.8064516129034,1.38854056622295e-170
82,ddqn_SArch,1320,9022.244897959185,1.3937182652748662e-167
83,ddqn_SArch,1360,7502.264150943396,1.7856609873015832e-158
84,ddqn_SArch,1400,5841.2307692307695,1.5415562631894367e-171
85,ddqn_SArch,1440,8402.083333333334,4.385370398019592e-179
86,ddqn_SArch,1480,11895.581395348838,1.5647530313663098e-166
87,ddqn_SArch,1520,11007.441860465116,5.2979126903648603e-148
88,ddqn_SArch,1560,6079.649122807017,3.181859738122875e-162
89,ddqn_SArch,1600,13271.081081081082,7.4573583036068965e-171
90,ddqn_SArch,1640,12190.0,1.1917477681441624e-170
91,ddqn_SArch,1680,13614.594594594595,5.852219580701948e-159
92,ddqn_SArch,1720,6805.6140350877195,1.7630741714284918e-159
93,ddqn_SArch,1760,8392.978723404256,4.9559014592038893e-166
94,ddqn_SArch,1800,9261.333333333334,2.1587769395527408e-163
95,ddqn_SArch,1840,3976.7105263157896,1.0503265828470517e-156
96,ddqn_SArch,1880,7403.584905660377,1.7062429911145775e-104
97,ddqn_SArch,1920,6753.275862068966,3.203574839250703e-157
98,ddqn_SArch,1960,9933.333333333334,5.552982638668929e-151
99,ddqn_SArch,2000,5384.761904761905,5.547780492441522e-121
