,run,iter,returns,SBV,MSE,EMSBE,improve
0,dqn,40,386.7041198501873,0.05251489207148552,0.04750731959939003,0.0937538999405697,0.49327633698966367
1,dqn,80,581.6348195329088,0.06520532816648483,0.07373624294996262,0.1286335244237199,0.4267727384420035
2,dqn,120,1064.741641337386,0.08946757018566132,0.08089940994977951,0.14902540331312567,0.45714349264469223
3,dqn,160,1190.422077922078,0.11065180599689484,0.09063764661550522,0.18029903797332217,0.4972926775742622
4,dqn,200,1209.9041533546326,0.12232214957475662,0.09695689380168915,0.1939082078114478,0.49998561228533467
5,dqn,240,1335.1851851851852,0.11474841833114624,0.09822609275579453,0.1755590638505997,0.44049546288658337
6,dqn,280,2128.5365853658536,0.10355730354785919,0.09102483093738556,0.16585720866364295,0.4511855609364368
7,dqn,320,2098.0295566502464,0.11497685313224792,0.09529028832912445,0.1756488429536567,0.4574954965443986
8,dqn,360,2777.1676300578033,0.11324261873960495,0.09981328248977661,0.17866232926152062,0.4413300055901942
9,dqn,400,3129.1666666666665,0.10004885494709015,0.0901302620768547,0.1608982292410344,0.4398306152777193
10,dqn,440,2432.972972972973,0.10961407423019409,0.09967602789402008,0.17486359985275898,0.42997840615227734
11,dqn,480,3441.0071942446043,0.09943088889122009,0.09286430478096008,0.16091133592056525,0.42288525385928655
12,dqn,520,3692.279411764706,0.11379732936620712,0.10078548640012741,0.17732533154715616,0.4316351447321247
13,dqn,560,4408.536585365854,0.1177767962217331,0.09947868436574936,0.17405963940714,0.428479314879767
14,dqn,600,5197.619047619048,0.11511675268411636,0.09957500547170639,0.17392995481947043,0.42749938861848336
15,dqn,680,4589.285714285715,0.11853489279747009,0.10740863531827927,0.18226304287943465,0.4106943809265321
16,dqn,720,5382.0,0.10674098134040833,0.0985177606344223,0.16288007168969812,0.3951515393355921
17,dqn,760,5380.392156862745,0.11290086805820465,0.10230911523103714,0.17077343383522575,0.4009073136647695
18,dqn,800,5023.3644859813085,0.11923868954181671,0.10604867339134216,0.17327099331069168,0.38796060803329835
19,ddqn_SArch,40,1680.8163265306123,0.05279029533267021,0.013035153038799763,0.06423602875249176,0.7970741141388801
20,ddqn_SArch,80,4438.636363636364,0.04127774387598038,0.03796389326453209,0.07595471400387302,0.5001772600631968
21,ddqn_SArch,120,14112.90322580645,0.031760215759277344,0.04855691269040108,0.07544907404255904,0.3564279839536365
22,ddqn_SArch,160,12882.786885245901,0.0334564745426178,0.06474553793668747,0.08916663398062438,0.27388155135746783
23,ddqn_SArch,200,10950.819672131147,0.03269583359360695,0.07055556774139404,0.09427261934429683,0.2515794274929901
24,ddqn_SArch,240,14066.666666666666,0.027493704110383987,0.06814064085483551,0.08753631861185875,0.22157292041289545
25,ddqn_SArch,280,14605.555555555555,0.03445294499397278,0.06649332493543625,0.0851793178820642,0.21937241822598086
26,ddqn_SArch,320,13396.0,0.025383060798048973,0.0578843429684639,0.07306134410504143,0.20772956373150386
27,ddqn_SArch,360,9198.591549295774,0.024341406300663948,0.05850408971309662,0.0713940700002942,0.18054693179902004
28,ddqn_SArch,400,10773.076923076924,0.022900765761733055,0.05598747730255127,0.06710556044887638,0.16568050504242926
29,ddqn_SArch,440,9393.283582089553,0.023411186411976814,0.06311243772506714,0.07213717569662349,0.12510523020072672
30,ddqn_SArch,480,6760.106382978724,0.024236219003796577,0.06168205663561821,0.07028540264850733,0.12240587218250543
31,ddqn_SArch,520,9377.922077922078,0.02163732424378395,0.06435371190309525,0.07118763185979758,0.09599869778168191
32,ddqn_SArch,560,8211.904761904761,0.02432119846343994,0.06803072988986969,0.07375318009701214,0.07758919953845178
33,ddqn_SArch,600,8530.379746835442,0.024868706241250038,0.06843296438455582,0.07311837715725522,0.06407982445538307
34,ddqn_SArch,680,8625.925925925925,0.02249785140156746,0.06822816282510757,0.07111280959121809,0.04056437627331133
35,ddqn_SArch,720,8073.809523809524,0.025591351091861725,0.06922242045402527,0.07248137440857871,0.04496264014231666
36,ddqn_SArch,760,7368.9473684210525,0.027130013331770897,0.07197050750255585,0.07454377507924655,0.03452022082266548
37,ddqn_SArch,800,7212.222222222223,0.026580343022942543,0.07403720170259476,0.07544108604905471,0.01860901559061723
38,ddqn_SArch,840,7117.934782608696,0.029066473245620728,0.07515790313482285,0.07650382602909542,0.017592883442988816
39,ddqn_SArch,880,9215.853658536585,0.02872256189584732,0.07601058483123779,0.0765685529362527,0.007287170563082812
40,ddqn_SArch,920,6492.574257425743,0.029480578377842903,0.07771877944469452,0.07807460662695671,0.004557527698632491
41,ddqn_SArch,960,6869.565217391304,0.02999158203601837,0.07670275866985321,0.07621160242725156,-0.006444638702755245
42,ddqn_SArch,1000,6422.164948453608,0.03117554821074009,0.08024431765079498,0.07856100540872407,-0.021426816437916774
